id,code_zone,lib_zone,date_ech,date_dif,code_pol,lib_pol,etat,couleur,com_court,com_long,longitude,latitude
363,2017,Haute-Loire,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
364,2017,Haute-Loire,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
365,2017,Haute-Loire,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
366,2017,Haute-Loire,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
367,2019,Cantal,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
368,2019,Cantal,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
369,2019,Cantal,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
370,2019,Cantal,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
371,2019,Cantal,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
372,2019,Cantal,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
373,2020,Allier,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
374,2020,Allier,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
375,2020,Allier,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
376,2020,Allier,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
377,2020,Allier,2024-01-16 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
378,2020,Allier,2024-01-15 00:00:00+00:00,2024-01-15 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.899526016,46.275930712
379,2016,Zone Alpine Ain,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
380,2016,Zone Alpine Ain,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
381,2016,Zone Alpine Ain,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
382,2016,Zone Alpine Ain,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
383,2016,Zone Alpine Ain,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
384,2016,Zone Alpine Ain,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.511348788,46.264469398
385,2013,Zone Alpine Isère,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
386,2013,Zone Alpine Isère,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
387,2013,Zone Alpine Isère,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
388,2013,Zone Alpine Isère,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
389,2013,Zone Alpine Isère,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
390,2013,Zone Alpine Isère,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[5.74019176900001, 45.229894851]","[5.679118803, 45.247561807]"
391,2007,Ouest Ardèche,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
392,2007,Ouest Ardèche,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
393,2007,Ouest Ardèche,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
394,2007,Ouest Ardèche,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
395,2007,Ouest Ardèche,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
396,2007,Ouest Ardèche,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.862609484,44.743957331
397,2004,Contreforts Massif Central,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
398,2004,Contreforts Massif Central,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
399,2004,Contreforts Massif Central,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
400,2004,Contreforts Massif Central,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
401,2004,Contreforts Massif Central,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
402,2004,Contreforts Massif Central,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[4.020483388, 45.328172353]","[3.97810627700001, 45.37566835]"
403,2010,Vallée Maurienne Tarentaise,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
404,2010,Vallée Maurienne Tarentaise,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
405,2010,Vallée Maurienne Tarentaise,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
406,2010,Vallée Maurienne Tarentaise,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
407,2010,Vallée Maurienne Tarentaise,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
408,2010,Vallée Maurienne Tarentaise,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.711440797,45.14486295
409,2011,Zone des Coteaux,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
410,2011,Zone des Coteaux,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
411,2011,Zone des Coteaux,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
412,2011,Zone des Coteaux,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
413,2011,Zone des Coteaux,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
414,2011,Zone des Coteaux,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.570351392,45.582501582
415,2012,Zone urbaine des Pays de Savoie,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
416,2012,Zone urbaine des Pays de Savoie,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
417,2012,Zone urbaine des Pays de Savoie,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
418,2012,Zone urbaine des Pays de Savoie,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
419,2012,Zone urbaine des Pays de Savoie,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
420,2012,Zone urbaine des Pays de Savoie,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.460261825,45.683970925
421,2001,Bassin Lémanique,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
422,2001,Bassin Lémanique,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
423,2001,Bassin Lémanique,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
424,2001,Bassin Lémanique,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
425,2001,Bassin Lémanique,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
426,2001,Bassin Lémanique,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.809577462,45.993344217
427,2002,Bassin Stéphanois,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
428,2002,Bassin Stéphanois,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
429,2002,Bassin Stéphanois,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
430,2002,Bassin Stéphanois,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
431,2002,Bassin Stéphanois,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
432,2002,Bassin Stéphanois,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.226570306,45.390175614
433,2006,Ouest Ain,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
434,2006,Ouest Ain,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
435,2006,Ouest Ain,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
436,2006,Ouest Ain,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
437,2006,Ouest Ain,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
438,2006,Ouest Ain,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.435217917,45.829750919
439,2014,Zone Alpine Savoie,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
440,2014,Zone Alpine Savoie,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
441,2014,Zone Alpine Savoie,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
442,2014,Zone Alpine Savoie,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
443,2014,Zone Alpine Savoie,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
444,2014,Zone Alpine Savoie,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.601977652, 45.619370513]","[6.582957547, 45.641154033]"
445,2008,Vallée de l'Arve,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
446,2008,Vallée de l'Arve,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
447,2008,Vallée de l'Arve,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
448,2008,Vallée de l'Arve,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
449,2008,Vallée de l'Arve,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
450,2008,Vallée de l'Arve,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,6.871726873,46.051150518
451,2003,Bassin Lyon Nord-Isère,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
452,2003,Bassin Lyon Nord-Isère,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
453,2003,Bassin Lyon Nord-Isère,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
454,2003,Bassin Lyon Nord-Isère,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
455,2003,Bassin Lyon Nord-Isère,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
456,2003,Bassin Lyon Nord-Isère,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
457,2000,Bassin Grenoblois,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
458,2000,Bassin Grenoblois,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
459,2000,Bassin Grenoblois,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
460,2000,Bassin Grenoblois,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
461,2000,Bassin Grenoblois,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
462,2000,Bassin Grenoblois,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.502455281,45.26341871
463,2005,Est Drôme,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
464,2005,Est Drôme,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
465,2005,Est Drôme,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
466,2005,Est Drôme,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
467,2005,Est Drôme,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
468,2005,Est Drôme,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,5.227543156,45.077226313
469,2009,Vallée du Rhône,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
470,2009,Vallée du Rhône,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
471,2009,Vallée du Rhône,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
472,2009,Vallée du Rhône,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
473,2009,Vallée du Rhône,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
474,2009,Vallée du Rhône,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,4.549298192,44.32463879
475,2015,Zone Alpine Haute-Savoie,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
476,2015,Zone Alpine Haute-Savoie,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
477,2015,Zone Alpine Haute-Savoie,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
478,2015,Zone Alpine Haute-Savoie,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
479,2015,Zone Alpine Haute-Savoie,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
480,2015,Zone Alpine Haute-Savoie,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,"[6.730509586, 45.965363275]","[6.732043451, 46.000595567]"
481,2018,Puy-de-Dôme,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
482,2018,Puy-de-Dôme,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
483,2018,Puy-de-Dôme,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
484,2018,Puy-de-Dôme,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
485,2018,Puy-de-Dôme,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
486,2018,Puy-de-Dôme,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.103709691,45.354134286
487,2017,Haute-Loire,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
488,2017,Haute-Loire,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
489,2017,Haute-Loire,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
490,2017,Haute-Loire,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
491,2017,Haute-Loire,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
492,2017,Haute-Loire,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,5,Particules PM10,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,3.361347631,44.971408092
493,2019,Cantal,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
494,2019,Cantal,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,8,Dioxyde d'azote,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
495,2019,Cantal,2024-01-17 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
496,2019,Cantal,2024-01-16 00:00:00+00:00,2024-01-16 00:00:00+00:00,7,Ozone,PAS DE DEPASSEMENT,#19FF19,aucun,aucun,2.508404948,45.478343899
